"employee_id","is_hp","m_cognitive","m_leadership","m_strengths","m_experience","final_match_rate"
"EMP100611",False,"93.2592592592593","60","20.0000000000000000","100","52.977777777777790000"
"EMP100963",False,"87.2043010752688","69","20.0000000000000000","100","52.961290322580640000"
"EMP100963",True,"87.2043010752688","69","20.0000000000000000","100","52.961290322580640000"
"EMP100244",False,"78.494623655914","67","40.0000000000000000","100","52.948387096774200000"
"EMP101317",False,"98","56","40.0000000000000000","63.4615384615385","52.946153846153850000"
"EMP101571",True,"84.4086021505376","73","20.0000000000000000","100","52.922580645161280000"
"EMP101571",False,"84.4086021505376","73","20.0000000000000000","100","52.922580645161280000"
"EMP101736",False,"99.0215053763441","66","0.00000000000000000000","100","52.9064516129032300000000"
"EMP101736",True,"99.0215053763441","66","0.00000000000000000000","100","52.9064516129032300000000"
"EMP100116",False,"92.9032258064516","62","20.0000000000000000","96.1538461538462","52.886352357320100000"
"EMP101579",False,"98","78","0.00000000000000000000","78.8461538461539","52.8846153846153900000000"
"EMP101579",True,"98","78","0.00000000000000000000","78.8461538461539","52.8846153846153900000000"
"EMP101867",True,"89.820788530466","65","40.0000000000000000","69.2307692307692","52.869313482216720000"
"EMP101867",False,"89.820788530466","65","40.0000000000000000","69.2307692307692","52.869313482216720000"
"EMP101201",False,"95.3333333333333","65","20.0000000000000000","82.6923076923076","52.869230769230750000"
"EMP101934",True,"85.5615292712067","71","20.0000000000000000","100","52.868458781362010000"
"EMP101934",False,"85.5615292712067","71","20.0000000000000000","100","52.868458781362010000"
"EMP101237",True,"85.4181600955795","71","20.0000000000000000","100","52.825448028673850000"
"EMP101237",False,"85.4181600955795","71","20.0000000000000000","100","52.825448028673850000"
"EMP100328",False,"76.3440860215054","84","40.0000000000000000","71.1538461538461","52.818610421836230000"
"EMP100328",True,"76.3440860215054","84","40.0000000000000000","71.1538461538461","52.818610421836230000"
"EMP100685",False,"91.3655913978495","77","0.00000000000000000000","100","52.8096774193548500000000"
"EMP100685",True,"91.3655913978495","77","0.00000000000000000000","100","52.8096774193548500000000"
"EMP100247",False,"90.0059737156511","49","40.0000000000000000","100","52.801792114695330000"
"EMP101022",False,"94","73","0.00000000000000000000","100","52.8000000000000000000000"
"EMP101022",True,"94","73","0.00000000000000000000","100","52.8000000000000000000000"
"EMP100535",False,"91.3333333333333","62","20.0000000000000000","100","52.799999999999990000"
"EMP101687",True,"93.3333333333333","59","20.0000000000000000","100","52.799999999999990000"
"EMP101687",False,"93.3333333333333","59","20.0000000000000000","100","52.799999999999990000"
"EMP100179",False,"85.6666666666667","66","40.0000000000000000","78.8461538461539","52.784615384615400000"
"EMP101917",True,"81.2664277180406","77","20.0000000000000000","100","52.779928315412180000"
"EMP101917",False,"81.2664277180406","77","20.0000000000000000","100","52.779928315412180000"
"EMP100967",True,"88.3333333333333","76","20.0000000000000000","80.7692307692308","52.776923076923070000"
"EMP100967",False,"88.3333333333333","76","20.0000000000000000","80.7692307692308","52.776923076923070000"
"EMP101231",False,"90.5794504181601","63","20.0000000000000000","100","52.773835125448030000"
"EMP101231",True,"90.5794504181601","63","20.0000000000000000","100","52.773835125448030000"
"EMP101628",True,"95.1851851851852","71","0.00000000000000000000","100","52.7555555555555600000000"
"EMP101628",False,"95.1851851851852","71","0.00000000000000000000","100","52.7555555555555600000000"
"EMP100732",False,"93.7777777777778","58","20.0000000000000000","100","52.733333333333340000"
"EMP100776",False,"84.4193548387097","57","40.0000000000000000","100","52.725806451612910000"
"EMP100089",False,"88.3870967741936","66","20.0000000000000000","100","52.716129032258080000"
"EMP101334",True,"87.6164874551971","67","20.0000000000000000","100","52.684946236559130000"
"EMP101334",False,"87.6164874551971","67","20.0000000000000000","100","52.684946236559130000"
"EMP101534",False,"88.8888888888889","65","20.0000000000000000","100","52.666666666666670000"
"EMP101534",True,"88.8888888888889","65","20.0000000000000000","100","52.666666666666670000"
"EMP101016",False,"91.4814814814815","61","20.0000000000000000","100","52.644444444444450000"
"EMP100049",True,"86.3440860215054","70","40.0000000000000000","67.3076923076924","52.633995037220860000"
"EMP100049",False,"86.3440860215054","70","40.0000000000000000","67.3076923076924","52.633995037220860000"
"EMP100446",False,"100","48","20.0000000000000000","100","52.600000000000000000"
"EMP101213",False,"100","63","0.00000000000000000000","100","52.6000000000000000000000"
"EMP101268",True,"93.3333333333333","73","0.00000000000000000000","100","52.5999999999999900000000"
"EMP101268",False,"93.3333333333333","73","0.00000000000000000000","100","52.5999999999999900000000"
"EMP101526",False,"97.0967741935484","61","20.0000000000000000","82.6923076923076","52.598263027295280000"
"EMP101219",False,"90.6451612903226","62","20.0000000000000000","100","52.593548387096780000"
"EMP100090",False,"79.3333333333333","73","60.0000000000000000","51.9230769230769","52.592307692307680000"
"EMP101294",False,"97.2222222222222","65","40.0000000000000000","44.2307692307693","52.589743589743590000"
"EMP100647",False,"82.5925925925926","74","20.0000000000000000","100","52.577777777777780000"
"EMP101829",True,"82.5388291517324","75","20.0000000000000000","98.0769230769231","52.569341053212030000"
"EMP101829",False,"82.5388291517324","75","20.0000000000000000","98.0769230769231","52.569341053212030000"
"EMP100532",True,"95.6152927120669","65","20.0000000000000000","78.8461538461539","52.569203198235460000"
"EMP100532",False,"95.6152927120669","65","20.0000000000000000","78.8461538461539","52.569203198235460000"
"EMP100160",False,"91.8518518518519","75","0.00000000000000000000","100","52.5555555555555700000000"
"EMP100315",False,"81.1290322580645","61","40.0000000000000000","100","52.538709677419350000"
"EMP101762",False,"100","64","20.0000000000000000","67.3076923076924","52.530769230769240000"
"EMP101074",False,"79.752688172043","63","40.0000000000000000","100","52.525806451612900000"
"EMP101074",True,"79.752688172043","63","40.0000000000000000","100","52.525806451612900000"
"EMP101516",True,"89.0740740740741","64","20.0000000000000000","100","52.522222222222230000"
"EMP101516",False,"89.0740740740741","64","20.0000000000000000","100","52.522222222222230000"
"EMP101316",True,"97.074074074074","67","0.00000000000000000000","100","52.5222222222222000000000"
"EMP101316",False,"97.074074074074","67","0.00000000000000000000","100","52.5222222222222000000000"
"EMP101715",True,"87.0430107526882","82","0.00000000000000000000","100","52.5129032258064600000000"
"EMP101715",False,"87.0430107526882","82","0.00000000000000000000","100","52.5129032258064600000000"
"EMP100452",True,"86.9689366786141","67","20.0000000000000000","99.9999999999999","52.490681003584220000"
"EMP100452",False,"86.9689366786141","67","20.0000000000000000","99.9999999999999","52.490681003584220000"
"EMP100055",True,"95.9259259259259","78","0.00000000000000000000","80.7692307692308","52.4547008547008500000000"
"EMP100055",False,"95.9259259259259","78","0.00000000000000000000","80.7692307692308","52.4547008547008500000000"
"EMP101019",False,"94.4814814814815","68","20.0000000000000000","75","52.444444444444450000"
"EMP100477",False,"94.8148148148148","55","20.0000000000000000","100","52.444444444444440000"
"EMP101570",False,"84.8148148148148","70","20.0000000000000000","99.9999999999999","52.444444444444430000"
"EMP101570",True,"84.8148148148148","70","20.0000000000000000","99.9999999999999","52.444444444444430000"
"EMP101289",True,"100","77","20.0000000000000000","40.3846153846154","52.438461538461540000"
"EMP101289",False,"100","77","20.0000000000000000","40.3846153846154","52.438461538461540000"
"EMP101605",False,"80.1075268817204","62","40.0000000000000000","100","52.432258064516120000"
"EMP101605",True,"80.1075268817204","62","40.0000000000000000","100","52.432258064516120000"
"EMP100321",False,"95.1612903225806","64","20.0000000000000000","80.7692307692308","52.425310173697260000"
"EMP100814",False,"94.0740740740741","56","20.0000000000000000","100","52.422222222222230000"
"EMP100887",False,"96.6666666666667","52","20.0000000000000000","100","52.400000000000010000"
"EMP100722",False,"94","71","0.00000000000000000000","100","52.4000000000000000000000"
"EMP100810",False,"100","62","0.00000000000000000000","100","52.4000000000000000000000"
"EMP100810",True,"100","62","0.00000000000000000000","100","52.4000000000000000000000"
"EMP101411",False,"100","62","0.00000000000000000000","100","52.4000000000000000000000"
"EMP101906",True,"98","65","0.00000000000000000000","100","52.4000000000000000000000"
"EMP101906",False,"98","65","0.00000000000000000000","100","52.4000000000000000000000"
"EMP100097",False,"81.3333333333333","75","20.0000000000000000","100","52.399999999999990000"
"EMP100097",True,"81.3333333333333","75","20.0000000000000000","100","52.399999999999990000"
"EMP101297",False,"93.3333333333333","57","20.0000000000000000","99.9999999999999","52.399999999999980000"
"EMP101732",True,"84.468339307049","75","20.0000000000000000","90.3846153846155","52.378963330576250000"
"EMP101732",False,"84.468339307049","75","20.0000000000000000","90.3846153846155","52.378963330576250000"
"EMP101576",False,"85.0537634408602","75","20.0000000000000000","88.4615384615384","52.362282878411900000"
"EMP101576",True,"85.0537634408602","75","20.0000000000000000","88.4615384615384","52.362282878411900000"
"EMP101228",False,"93.8709677419355","56","20.0000000000000000","100","52.361290322580650000"
"EMP100294",False,"95.1851851851852","54","20.0000000000000000","100","52.355555555555560000"
"EMP100587",False,"85.1851851851852","69","20.0000000000000000","100","52.355555555555560000"
"EMP101506",False,"97.1851851851852","51","20.0000000000000000","100","52.355555555555560000"
"EMP101506",True,"97.1851851851852","51","20.0000000000000000","100","52.355555555555560000"
"EMP100304",False,"97.0967741935484","54","20.0000000000000000","94.2307692307692","52.352109181141440000"
"EMP101857",False,"80.5017921146953","76","20.0000000000000000","100","52.350537634408590000"
"EMP100558",True,"78.4516129032258","64","40.0000000000000000","100","52.335483870967740000"
"EMP100558",False,"78.4516129032258","64","40.0000000000000000","100","52.335483870967740000"
"EMP100656",False,"93.7514934289128","71","0.00000000000000000000","100","52.3254480286738400000000"
"EMP100491",False,"95.7407407407407","53","20.0000000000000000","100","52.322222222222210000"
"EMP100377",False,"87.074074074074","66","20.0000000000000000","100","52.322222222222200000"
"EMP100649",False,"85.5925925925926","72","20.0000000000000000","92.3076923076923","52.308547008547010000"
"EMP100649",True,"85.5925925925926","72","20.0000000000000000","92.3076923076923","52.308547008547010000"
"EMP101000",True,"99.0322580645161","72","20.0000000000000000","51.9230769230769","52.301985111662520000"
"EMP101000",False,"99.0322580645161","72","20.0000000000000000","51.9230769230769","52.301985111662520000"
"EMP101707",False,"89","63","20.0000000000000000","100","52.300000000000000000"
"EMP100688",False,"100","58","20.0000000000000000","76.9230769230768","52.292307692307680000"
"EMP100272",False,"81.5412186379928","59","40.0000000000000000","100","52.262365591397840000"
"EMP100783",False,"77.5268817204301","65","40.0000000000000000","100","52.258064516129030000"
"EMP101423",False,"82.8494623655914","72","20.0000000000000000","100","52.254838709677420000"
"EMP101423",True,"82.8494623655914","72","20.0000000000000000","100","52.254838709677420000"
"EMP101446",True,"87.4074074074074","80","0.00000000000000000000","100","52.2222222222222200000000"
"EMP101446",False,"87.4074074074074","80","0.00000000000000000000","100","52.2222222222222200000000"
"EMP100538",False,"77.6666666666667","77","40.0000000000000000","75","52.200000000000010000"
"EMP100344",False,"100","61","0.00000000000000000000","100","52.2000000000000000000000"
"EMP100545",False,"100","61","0.00000000000000000000","100","52.2000000000000000000000"
"EMP101900",False,"99","60","20.0000000000000000","75","52.200000000000000000"
"EMP101266",False,"91.9689366786141","58","20.0000000000000000","100","52.190681003584230000"
"EMP101911",True,"89.2126642771804","77","0.00000000000000000000","100","52.1637992831541200000000"
"EMP101911",False,"89.2126642771804","77","0.00000000000000000000","100","52.1637992831541200000000"
"EMP100507",False,"95","61","20.0000000000000000","84.6153846153847","52.161538461538470000"
"EMP101422",True,"89.3333333333333","65","40.0000000000000000","63.4615384615385","52.146153846153840000"
"EMP101422",False,"89.3333333333333","65","40.0000000000000000","63.4615384615385","52.146153846153840000"
"EMP101052",False,"93.7634408602151","55","20.0000000000000000","100","52.129032258064530000"
"EMP100401",True,"80.4301075268817","75","20.0000000000000000","100","52.129032258064510000"
"EMP100401",False,"80.4301075268817","75","20.0000000000000000","100","52.129032258064510000"
"EMP101431",False,"85.0860215053763","68","20.0000000000000000","100","52.125806451612890000"
"EMP100754",False,"82.4074074074074","57","40.0000000000000000","100","52.122222222222220000"
"EMP101465",False,"93.7037037037037","55","20.0000000000000000","100","52.111111111111110000"
"EMP101139",False,"83.6989247311828","70","20.0000000000000000","100","52.109677419354840000"
"EMP100466",False,"94.2592592592593","73","0.00000000000000000000","92.3076923076923","52.1085470085470200000000"
"EMP100466",True,"94.2592592592593","73","0.00000000000000000000","92.3076923076923","52.1085470085470200000000"
"EMP100697",False,"83.6666666666667","55","40.0000000000000000","100","52.100000000000010000"
"EMP101795",True,"89","62","20.0000000000000000","100","52.100000000000000000"
"EMP101795",False,"89","62","20.0000000000000000","100","52.100000000000000000"
"EMP100841",False,"89.6296296296296","61","20.0000000000000000","100","52.088888888888880000"
"EMP101895",False,"91.6296296296296","58","20.0000000000000000","100","52.088888888888880000"
"EMP100521",False,"98.5185185185185","64","20.0000000000000000","67.3076923076924","52.086324786324790000"
"EMP101396",False,"89.0740740740741","77","20.0000000000000000","69.2307692307692","52.045299145299150000"
"EMP101396",True,"89.0740740740741","77","20.0000000000000000","69.2307692307692","52.045299145299150000"
"EMP101133",False,"92.7956989247312","71","0.00000000000000000000","100","52.0387096774193600000000"
"EMP101222",False,"77.4074074074074","64","40.0000000000000000","100","52.022222222222220000"
"EMP100802",False,"92.0430107526882","72","0.00000000000000000000","100","52.0129032258064600000000"
"EMP101214",False,"89.6200716845878","61","40.0000000000000000","69.2307692307692","52.009098428453260000"
"EMP101655",False,"90.752688172043","66","40.0000000000000000","55.7692307692309","52.002729528535990000"
"EMP101839",False,"86.6666666666667","50","40.0000000000000000","100","52.000000000000010000"
"EMP100634",False,"94","54","20.0000000000000000","100","52.000000000000000000"
"EMP101916",False,"93.3333333333333","70","0.00000000000000000000","100","51.9999999999999900000000"
"EMP100124",False,"92.6666666666666","56","20.0000000000000000","99.9999999999999","51.999999999999970000"
"EMP100063",True,"95","77","0.00000000000000000000","80.7692307692308","51.9769230769230800000000"
"EMP100063",False,"95","77","0.00000000000000000000","80.7692307692308","51.9769230769230800000000"
"EMP101820",True,"84.4086021505376","74","20.0000000000000000","88.4615384615384","51.968734491315120000"
"EMP101820",False,"84.4086021505376","74","20.0000000000000000","88.4615384615384","51.968734491315120000"
"EMP101578",True,"86.4516129032258","69","20.0000000000000000","92.3076923076923","51.966253101736970000"
"EMP101578",False,"86.4516129032258","69","20.0000000000000000","92.3076923076923","51.966253101736970000"
"EMP100476",False,"81.1648745519713","73","20.0000000000000000","100","51.949462365591390000"
"EMP100941",True,"95.1612903225806","67","0.00000000000000000000","100","51.9483870967741800000000"
"EMP100941",False,"95.1612903225806","67","0.00000000000000000000","100","51.9483870967741800000000"
"EMP101348",True,"83.3333333333333","87","20.0000000000000000","65.3846153846153","51.938461538461520000"
"EMP101348",False,"83.3333333333333","87","20.0000000000000000","65.3846153846153","51.938461538461520000"
"EMP100069",False,"82.4480286738351","56","40.0000000000000000","100","51.934408602150530000"
"EMP100182",False,"89","64","20.0000000000000000","94.2307692307692","51.923076923076920000"
"EMP101897",False,"90.3703703703704","59","20.0000000000000000","100","51.911111111111120000"
"EMP101428",False,"93.0322580645161","70","0.00000000000000000000","100","51.9096774193548300000000"
"EMP101428",True,"93.0322580645161","70","0.00000000000000000000","100","51.9096774193548300000000"
"EMP100113",False,"99","61","0.00000000000000000000","100","51.9000000000000000000000"
"EMP100570",False,"97","49","20.0000000000000000","100","51.900000000000000000"
"EMP100910",True,"85","67","20.0000000000000000","100","51.900000000000000000"
"EMP100910",False,"85","67","20.0000000000000000","100","51.900000000000000000"
"EMP101918",False,"93","55","20.0000000000000000","100","51.900000000000000000"
"EMP101621",False,"92.8148148148148","62","20.0000000000000000","86.5384615384615","51.898290598290590000"
"EMP101621",True,"92.8148148148148","62","20.0000000000000000","86.5384615384615","51.898290598290590000"
"DUP9015",False,"82.2150537634408","73","20.0000000000000000","96.1538461538462","51.879900744416860000"
"EMP101995",False,"82.2150537634408","73","20.0000000000000000","96.1538461538462","51.879900744416860000"
"EMP101775",False,"94.2592592592593","68","0.00000000000000000000","100","51.8777777777777900000000"
"EMP100648",False,"94.1935483870968","53","20.0000000000000000","100","51.858064516129040000"
"EMP100234",False,"90","76","40.0000000000000000","36.5384615384615","51.853846153846150000"
"EMP100234",True,"90","76","40.0000000000000000","36.5384615384615","51.853846153846150000"
"EMP101764",False,"99.3333333333333","76","20.0000000000000000","38.4615384615385","51.846153846153840000"
"EMP101764",True,"99.3333333333333","76","20.0000000000000000","38.4615384615385","51.846153846153840000"
"DUP3015",False,"90.1493428912784","74","0.00000000000000000000","100","51.8448028673835200000000"
"DUP3015",True,"90.1493428912784","74","0.00000000000000000000","100","51.8448028673835200000000"
"EMP100567",False,"90.1493428912784","74","0.00000000000000000000","100","51.8448028673835200000000"
"EMP100567",True,"90.1493428912784","74","0.00000000000000000000","100","51.8448028673835200000000"
"EMP100249",False,"81.4743130227001","72","20.0000000000000000","100","51.842293906810030000"
"EMP101693",False,"96.6666666666667","64","0.00000000000000000000","100","51.8000000000000100000000"
"EMP100046",False,"100","59","0.00000000000000000000","100","51.8000000000000000000000"
"EMP100343",False,"87.3333333333333","63","20.0000000000000000","100","51.799999999999990000"
"EMP100572",True,"83.3333333333333","69","20.0000000000000000","100","51.799999999999990000"
"EMP100572",False,"83.3333333333333","69","20.0000000000000000","100","51.799999999999990000"
"EMP100194",False,"98.3655913978495","57","20.0000000000000000","78.8461538461539","51.794292803970240000"
"EMP101167",False,"67.0764635603345","71","60.0000000000000000","84.6153846153847","51.784477529638820000"
"EMP101167",True,"67.0764635603345","71","60.0000000000000000","84.6153846153847","51.784477529638820000"
"EMP100998",False,"89.8888888888889","59","20.0000000000000000","100","51.766666666666670000"
"EMP101510",False,"83.9904420549582","72","40.0000000000000000","61.5384615384616","51.750978770333620000"
"EMP100644",False,"94.4814814814815","52","20.0000000000000000","100","51.744444444444450000"
"EMP100644",True,"94.4814814814815","52","20.0000000000000000","100","51.744444444444450000"
"EMP101959",True,"86.4814814814815","64","20.0000000000000000","100","51.744444444444450000"
"EMP101959",False,"86.4814814814815","64","20.0000000000000000","100","51.744444444444450000"
"EMP100512",False,"83.1111111111111","69","20.0000000000000000","99.9999999999999","51.733333333333320000"
"EMP100512",True,"83.1111111111111","69","20.0000000000000000","99.9999999999999","51.733333333333320000"
"EMP101497",False,"79.0454002389486","75","20.0000000000000000","100","51.713620071684580000"
"EMP101497",True,"79.0454002389486","75","20.0000000000000000","100","51.713620071684580000"
"EMP101243",True,"90.3333333333334","73","0.00000000000000000000","100","51.7000000000000200000000"
"EMP101243",False,"90.3333333333334","73","0.00000000000000000000","100","51.7000000000000200000000"
"EMP100168",False,"74.3333333333333","67","40.0000000000000000","100","51.699999999999990000"
"EMP100168",True,"74.3333333333333","67","40.0000000000000000","100","51.699999999999990000"
"EMP100925",False,"86.6666666666666","61","40.0000000000000000","75","51.699999999999980000"
"EMP101620",False,"99.6296296296296","59","0.00000000000000000000","100","51.6888888888888800000000"
"EMP100790",False,"90.9259259259259","57","20.0000000000000000","100","51.677777777777770000"
"EMP101210",False,"80.9259259259259","57","40.0000000000000000","100","51.677777777777770000"
"EMP100657",True,"93.5555555555556","68","0.00000000000000000000","100","51.6666666666666800000000"
"EMP100657",False,"93.5555555555556","68","0.00000000000000000000","100","51.6666666666666800000000"
"EMP100009",False,"75.5185185185185","65","40.0000000000000000","100","51.655555555555550000"
"EMP100750",False,"89.7610513739546","59","40.0000000000000000","69.2307692307692","51.651392335263300000"
"EMP100750",True,"89.7610513739546","59","40.0000000000000000","69.2307692307692","51.651392335263300000"
"EMP100498",True,"94.8148148148148","66","0.00000000000000000000","100","51.6444444444444400000000"
"EMP100498",False,"94.8148148148148","66","0.00000000000000000000","100","51.6444444444444400000000"
"EMP101175",False,"86.8148148148148","63","20.0000000000000000","100","51.644444444444440000"
"EMP100667",True,"77.4253285543608","77","20.0000000000000000","100","51.627598566308240000"
"EMP100667",False,"77.4253285543608","77","20.0000000000000000","100","51.627598566308240000"
"EMP101229",True,"88.0645161290323","61","20.0000000000000000","100","51.619354838709690000"
"EMP101229",False,"88.0645161290323","61","20.0000000000000000","100","51.619354838709690000"
"EMP101032",False,"91.1111111111111","67","20.0000000000000000","78.8461538461539","51.617948717948720000"
"EMP101548",True,"85.1385902031063","74","20.0000000000000000","82.6923076923076","51.610807830162650000"
"EMP101548",False,"85.1385902031063","74","20.0000000000000000","82.6923076923076","51.610807830162650000"
"EMP100522",False,"100","58","0.00000000000000000000","100","51.6000000000000000000000"
"EMP101833",False,"100","58","0.00000000000000000000","100","51.6000000000000000000000"
"EMP101292",False,"83.3333333333333","68","20.0000000000000000","100","51.599999999999990000"
"EMP101292",True,"83.3333333333333","68","20.0000000000000000","100","51.599999999999990000"
"EMP101376",False,"95.3333333333333","65","0.00000000000000000000","100","51.5999999999999900000000"
"EMP101561",False,"83.3333333333333","68","20.0000000000000000","100","51.599999999999990000"
"EMP101561",True,"83.3333333333333","68","20.0000000000000000","100","51.599999999999990000"
"EMP101738",False,"95.3333333333333","65","0.00000000000000000000","100","51.5999999999999900000000"
"EMP100029",False,"99.4444444444444","63","20.0000000000000000","61.5384615384616","51.587179487179480000"
"EMP101758",False,"89.6296296296296","70","20.0000000000000000","76.9230769230768","51.581196581196560000"
"EMP100276",False,"92.3655913978495","74","0.00000000000000000000","90.3846153846155","51.5481389578164000000000"
"EMP100025",False,"97.6666666666667","62","40.0000000000000000","38.4615384615385","51.546153846153860000"
"EMP100455",True,"96.4516129032258","63","0.00000000000000000000","100","51.5354838709677400000000"
"EMP100455",False,"96.4516129032258","63","0.00000000000000000000","100","51.5354838709677400000000"
"EMP101337",True,"86.4516129032258","78","0.00000000000000000000","100","51.5354838709677400000000"
"EMP101337",False,"86.4516129032258","78","0.00000000000000000000","100","51.5354838709677400000000"
"EMP100056",False,"77.7849462365591","76","20.0000000000000000","100","51.535483870967730000"
"EMP100056",True,"77.7849462365591","76","20.0000000000000000","100","51.535483870967730000"
"EMP101136",False,"71.7204301075269","70","40.0000000000000000","100","51.516129032258070000"
"EMP100808",False,"93.6857825567503","67","0.00000000000000000000","100","51.5057347670250900000000"
"EMP100443",False,"94.2592592592592","54","20.0000000000000000","94.2307692307692","51.500854700854680000"
"EMP100443",True,"94.2592592592592","54","20.0000000000000000","94.2307692307692","51.500854700854680000"
"EMP100554",False,"79.6666666666667","73","20.0000000000000000","100","51.500000000000010000"
"EMP100554",True,"79.6666666666667","73","20.0000000000000000","100","51.500000000000010000"
"EMP100655",False,"97.6666666666667","61","0.00000000000000000000","100","51.5000000000000100000000"
"EMP101912",False,"100","69","0.00000000000000000000","76.9230769230768","51.4923076923076800000000"
"EMP101912",True,"100","69","0.00000000000000000000","76.9230769230768","51.4923076923076800000000"
"EMP101720",False,"89.5185185185185","62","20.0000000000000000","92.3076923076923","51.486324786324780000"
"EMP101140",False,"87.5830346475508","61","20.0000000000000000","100","51.474910394265240000"
"EMP100906",False,"93.3333333333333","61","20.0000000000000000","82.6923076923076","51.469230769230750000"
"EMP101855",False,"93.5244922341696","67","0.00000000000000000000","100","51.4573476702508800000000"
"EMP101380",False,"100","64","0.00000000000000000000","86.5384615384615","51.4538461538461500000000"
"EMP101987",False,"88.8172043010753","59","20.0000000000000000","100","51.445161290322590000"
"EMP100738",False,"100","46","20.0000000000000000","92.3076923076923","51.430769230769230000"
"EMP100492",False,"88.0752688172043","60","20.0000000000000000","100","51.422580645161290000"
"EMP100081",False,"83.3703703703704","67","20.0000000000000000","100","51.411111111111120000"
"EMP101206",False,"98","60","0.00000000000000000000","100","51.4000000000000000000000"
"EMP101434",False,"100","57","0.00000000000000000000","100","51.4000000000000000000000"
"EMP100357",False,"83.3333333333333","67","20.0000000000000000","100","51.399999999999990000"
"EMP100708",True,"93.3333333333333","67","0.00000000000000000000","100","51.3999999999999900000000"
"EMP100708",False,"93.3333333333333","67","0.00000000000000000000","100","51.3999999999999900000000"
"EMP100937",False,"86.6666666666666","62","20.0000000000000000","100","51.399999999999980000"
"EMP100079",True,"73.2951015531661","67","40.0000000000000000","100","51.388530465949830000"
"EMP100079",False,"73.2951015531661","67","40.0000000000000000","100","51.388530465949830000"
"EMP100735",False,"91.8888888888889","54","20.0000000000000000","100","51.366666666666670000"
"EMP101961",False,"81.1648745519713","70","20.0000000000000000","100","51.349462365591390000"
"EMP100199",False,"83.1600955794504","67","20.0000000000000000","100","51.348028673835120000"
"EMP100199",True,"83.1600955794504","67","20.0000000000000000","100","51.348028673835120000"
"EMP101487",False,"95","54","20.0000000000000000","90.3846153846155","51.338461538461550000"
"EMP101147",False,"75.7849462365591","78","20.0000000000000000","100","51.335483870967730000"
"EMP101147",True,"75.7849462365591","78","20.0000000000000000","100","51.335483870967730000"
"EMP100625",True,"97.0967741935484","61","0.00000000000000000000","100","51.3290322580645200000000"
"EMP100625",False,"97.0967741935484","61","0.00000000000000000000","100","51.3290322580645200000000"
"EMP100422",True,"86.4074074074074","62","20.0000000000000000","100","51.322222222222220000"
"EMP100422",False,"86.4074074074074","62","20.0000000000000000","100","51.322222222222220000"
"EMP100155",False,"91.7204301075269","54","20.0000000000000000","100","51.316129032258070000"
"EMP101309",False,"99.0322580645161","58","0.00000000000000000000","100","51.3096774193548300000000"
"EMP100818",False,"83.010752688172","67","20.0000000000000000","100","51.303225806451600000"
"EMP100333",False,"86.2126642771804","67","20.0000000000000000","90.3846153846155","51.302260821615670000"
"EMP100333",True,"86.2126642771804","67","20.0000000000000000","90.3846153846155","51.302260821615670000"
"EMP101476",False,"85.6666666666667","63","20.0000000000000000","100","51.300000000000010000"
"EMP101476",True,"85.6666666666667","63","20.0000000000000000","100","51.300000000000010000"
"EMP101372",False,"84.9581839904421","65","20.0000000000000000","98.0769230769231","51.295147504824940000"
"EMP100322",False,"94.2592592592593","65","0.00000000000000000000","100","51.2777777777777900000000"
"EMP100411",False,"99","65","20.0000000000000000","55.7692307692309","51.276923076923090000"
"EMP100411",True,"99","65","20.0000000000000000","55.7692307692309","51.276923076923090000"
"EMP101045",False,"90.2222222222222","56","20.0000000000000000","100","51.266666666666660000"
"EMP100704",False,"86.6666666666666","54","40.0000000000000000","84.6153846153847","51.261538461538450000"
"EMP101014",False,"89.0322580645161","74","20.0000000000000000","67.3076923076924","51.240446650124070000"
"EMP101014",True,"89.0322580645161","74","20.0000000000000000","67.3076923076924","51.240446650124070000"
"EMP100694",False,"86.0215053763441","66","20.0000000000000000","92.3076923076923","51.237220843672460000"
"EMP100694",True,"86.0215053763441","66","20.0000000000000000","92.3076923076923","51.237220843672460000"
"EMP100945",False,"87.4193548387097","60","20.0000000000000000","100","51.225806451612910000"
"EMP100564",False,"84.7777777777778","58","60.0000000000000000","51.9230769230769","51.225641025641030000"
"EMP100883",False,"79.4086021505376","57","40.0000000000000000","100","51.222580645161280000"
"EMP100883",True,"79.4086021505376","57","40.0000000000000000","100","51.222580645161280000"
"EMP100407",False,"94.0740740740741","65","0.00000000000000000000","100","51.2222222222222300000000"
"EMP100407",True,"94.0740740740741","65","0.00000000000000000000","100","51.2222222222222300000000"
"EMP101688",False,"90.7407407407407","55","20.0000000000000000","100","51.222222222222210000"
"EMP100397",False,"86.0454002389486","77","0.00000000000000000000","100","51.2136200716845800000000"
"EMP101303",False,"95.3703703703704","63","0.00000000000000000000","100","51.2111111111111200000000"
"EMP100880",True,"92.037037037037","68","0.00000000000000000000","100","51.2111111111111000000000"
"EMP100880",False,"92.037037037037","68","0.00000000000000000000","100","51.2111111111111000000000"
"EMP100136",False,"91.3560334528076","54","20.0000000000000000","100","51.206810035842280000"
"EMP101658",True,"90","56","20.0000000000000000","100","51.200000000000000000"
"EMP101658",False,"90","56","20.0000000000000000","100","51.200000000000000000"
"EMP101345",False,"70.6571087216249","70","40.0000000000000000","100","51.197132616487470000"
"EMP101614",False,"90.6451612903226","55","20.0000000000000000","100","51.193548387096780000"
"EMP100919",False,"95.9259259259259","62","0.00000000000000000000","100","51.1777777777777700000000"
